,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
3975,-77.64293412143371,43.155375112850706,47052,"658 Maple St, Rochester, NY, 14611",2018,9,2200,2018-09-17T22:00:00.000Z,2018,9,606,2018-09-18T06:06:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1554316,-77.64294079999999
3976,-77.60601875156291,43.1887453932454,47062,"196 Townsend St, Rochester, NY, 14621",2018,6,1530,2018-06-15T15:30:00.000Z,2018,6,1530,2018-06-15T15:30:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,43.1887111,-77.60601840000001
3977,-77.5530296712185,43.1561510846703,47072,"160 Drexmore Rd, Rochester, NY, 14610",2018,6,2030,2018-06-28T20:30:00.000Z,2018,6,1000,2018-06-29T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1561555,-77.55300810000001
3978,-77.5530296712185,43.1561510846703,47073,"160 Drexmore Rd, Rochester, NY, 14610",2018,2,1930,2018-02-20T19:30:00.000Z,2018,2,725,2018-02-21T07:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1561555,-77.55300810000001
3979,-77.63508169017891,43.1882031440394,47119,"160 Albemarle St, Rochester, NY, 14613",2018,8,1000,2018-08-25T10:00:00.000Z,2018,8,1530,2018-08-25T15:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.188201,-77.63512279999999
3980,-77.63508169017891,43.1882031440394,47120,"160 Albemarle St, Rochester, NY, 14613",2018,4,0,2018-04-16T00:00:00.000Z,2018,4,555,2018-04-16T05:55:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.188201,-77.63512279999999
3981,-77.59164942299729,43.18180461098329,47211,"266 Roycroft Dr, Rochester, NY, 14621",2018,6,2153,2018-06-07T21:53:00.000Z,2018,6,2153,2018-06-07T21:53:00.000Z,F,Murder 2nd: Intention                                       ,1,Firearm,* No Larceny Type Specified *,Street,43.18179629999999,-77.59166019999999
3982,-77.6380093028449,43.1734653386671,47215,"309 Emerson St, Rochester, NY, 14613",2018,7,1100,2018-07-26T11:00:00.000Z,2018,7,600,2018-07-28T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.173356,-77.637986
3983,-77.64300050154179,43.149364246974294,47251,"27 Hancock St, Rochester, NY, 14611",2018,6,2108,2018-06-15T21:08:00.000Z,2018,6,2108,2018-06-15T21:08:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.1493443,-77.64303009999999
3984,-77.5678851939747,43.167272030451706,47255,"299 Hazelwood Ter, Rochester, NY, 14609",2018,5,41,2018-05-15T00:41:00.000Z,2018,5,41,2018-05-15T00:41:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Other Weapon,* No Larceny Type Specified *,Single Family Home,43.1672559,-77.56784700000001
3985,-77.5906492910052,43.1753661845932,47256,"1217 Clifford Ave, Rochester, NY, 14605",2018,6,110,2018-06-10T01:10:00.000Z,2018,6,123,2018-06-10T01:23:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Commercial Service Location,43.1750829,-77.590015
3986,-77.646273621757,43.195330160374496,47270,"487 Avis St, Rochester, NY, 14615",2018,1,1524,2018-01-15T15:24:00.000Z,2018,1,1528,2018-01-15T15:28:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.19535399999999,-77.6462667
3987,-77.5922968096617,43.151873750605496,47295,"117 Meigs St, Rochester, NY, 14607",2018,4,1200,2018-04-06T12:00:00.000Z,2018,4,1300,2018-04-06T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1518919,-77.592422
3988,-77.63910451829071,43.164527547393796,47333,"455 Lyell Ave, Rochester, NY, 14606",2018,8,1930,2018-08-21T19:30:00.000Z,2018,8,1930,2018-08-21T19:30:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1645,-77.6390701
3989,-77.6356655160299,43.1915223338915,47343,"207 Clay Ave, Rochester, NY, 14613",2018,4,0,2018-04-16T00:00:00.000Z,2018,4,630,2018-04-16T06:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1914996,-77.6356646
3990,-77.6356655160299,43.1915223338915,47344,"207 Clay Ave, Rochester, NY, 14613",2018,3,730,2018-03-11T07:30:00.000Z,2018,3,1500,2018-03-12T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Yard,43.1914996,-77.6356646
3991,-77.5691138047713,43.1581711279646,47346,"163 Leighton Ave, Rochester, NY, 14609",2018,9,2200,2018-09-06T22:00:00.000Z,2018,9,730,2018-09-07T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.158074,-77.569058
3992,-77.59188300488191,43.1839296547665,47352,"125 Chevalin St, Rochester, NY, 14621",2018,1,2235,2018-01-02T22:35:00.000Z,2018,1,2235,2018-01-02T22:35:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1839163,-77.59187279999999
3993,-77.6094755276603,43.2598541546922,47378,"1 Beach Ave, Rochester, NY, 14612",2018,7,2347,2018-07-11T23:47:00.000Z,2018,7,2347,2018-07-11T23:47:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Other Outside Location,43.257159,-77.60725
3994,-77.6094755276603,43.2598541546922,47379,"1 Beach Ave, Rochester, NY, 14612",2018,7,1915,2018-07-04T19:15:00.000Z,2018,7,2030,2018-07-04T20:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.257159,-77.60725
3995,-77.6094755276603,43.2598541546922,47380,"1 Beach Ave, Rochester, NY, 14612",2018,5,1555,2018-05-28T15:55:00.000Z,2018,5,1600,2018-05-28T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.257159,-77.60725
3996,-77.6094755276603,43.2598541546922,47381,"1 Beach Ave, Rochester, NY, 14612",2018,5,1415,2018-05-09T14:15:00.000Z,2018,5,1435,2018-05-09T14:35:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.257159,-77.60725
3997,-77.6094755276603,43.2598541546922,47382,"1 Beach Ave, Rochester, NY, 14612",2018,5,1514,2018-05-01T15:14:00.000Z,2018,5,1514,2018-05-01T15:14:00.000Z,F,Robbery 2nd: Causes Physical Injury                         ,3,Personal Weapons,* No Larceny Type Specified *,Parking Lot,43.257159,-77.60725
3998,-77.6094755276603,43.2598541546922,47383,"1 Beach Ave, Rochester, NY, 14612",2018,4,1700,2018-04-07T17:00:00.000Z,2018,4,900,2018-04-09T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Park/Playground,43.257159,-77.60725
3999,-77.574798213656,43.1822537890557,47464,"39 Marne St, Rochester, NY, 14609",2018,6,1400,2018-06-25T14:00:00.000Z,2018,6,1400,2018-06-25T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1822238,-77.57477039999999
4000,-77.59686427547621,43.16937301847321,47467,"42 Concord St, Rochester, NY, 14605",2018,2,2330,2018-02-09T23:30:00.000Z,2018,2,900,2018-02-10T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.169359,-77.5967971
4001,-77.6233527959001,43.164386534509795,47517,"269 Smith St, Rochester, NY, 14608",2018,2,1450,2018-02-02T14:50:00.000Z,2018,2,1459,2018-02-02T14:59:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Street,43.16426010000001,-77.623269
